image_path,source_dataset,source_label,target_label,split
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739104-20230829-C00043.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739104-20230829-C00057.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739104-20230829-C00094.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739110-20230829-C00023.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739110-20230829-C00119.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739110-20230829-C00125.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739110-20230829-C00136.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739110-20230829-C00144.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739110-20230829-C00178.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739114-20230829-C00023.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739116-20230829-C00020.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739120-20230829-C00001.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739121-20230829-C00005.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739121-20230829-C00049.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739121-20230829-C00099.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739121-20230829-C00106.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739121-20230829-C00107.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739121-20230829-C00113.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739121-20230829-C00148.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739122-20230829-C00062.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739123-20230829-C00003.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739123-20230829-C00065.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739124-20230829-D00010.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739134-20230829-C00001.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739134-20230829-C00014.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739162-20230829-C00005.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739162-20230829-C00011.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739162-20230829-C00016.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739162-20230829-C00039.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739166-20230829-C00012.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739171-20230829-C00015.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739179-20230829-C00001.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739183-20230829-C00004.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739183-20230829-C00026.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739183-20230829-C00033.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739184-20230829-C00008.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739192-20230829-C00001.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US11739195-20230829-C00003.TIF,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20030096997A1-20030522-C00013_image_2676.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20050215792A1-20050929-C00007_image_2683.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20050215792A1-20050929-C00009_image_2699.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20050215792A1-20050929-C00016_image_2681.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20050215792A1-20050929-C00018_image_2696.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0037_x1307_y1381_c00075.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0039_x0338_y0639_c00076.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0039_x1307_y2214_c00077.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0040_x0330_y1244_c00078.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0040_x1307_y1652_c00079.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0041_x0336_y1965_c00080.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0041_x1307_y1683_c00081.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0042_x0331_y1916_c00082.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0042_x1303_y2054_c00083.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0043_x0336_y1847_c00084.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/one_molecule/US20070117785A1_p0044_x0338_y2297_c00085.png,Chemical Images Classifier Dataset,one_molecule,chemical_structure_single,train
